p,n,benchid,solverid,result,time,timeout
5,500,1539,8,0,1200,1200
5,500,1539,9,0,1200,1200
5,500,1539,15,0,1200,1200
5,500,1539,16,0,1197.04,1200
5,500,1539,17,0,1196.93,1200
5,500,1539,18,0,1200,1200
5,500,1539,19,0,1200,1200
5,500,1539,20,0,4.69,1200
5,500,1539,21,0,1200,1200
5,500,1539,22,0,1200,1200
5,500,1539,24,0,0.01,1200
5,500,1539,25,0,1200,1200
5,500,1539,26,0,1200,1200
5,500,1539,27,10,361.65,1200
5,500,1539,28,0,1200,1200
5,500,1539,31,0,1200,1200
5,500,1539,32,0,1200,1200
5,500,1539,33,0,1200,1200
5,500,1539,34,0,1200,1200
5,500,1539,36,0,1200,1200
5,500,1539,37,0,1200,1200
5,500,1539,38,0,1200,1200
5,500,1539,39,0,1200,1200
5,500,1539,40,0,1194.26,1200
5,500,1539,41,0,1200,1200
5,500,1539,42,10,388.04,1200
5,500,1540,1,0,1200,1200
5,500,1540,2,0,1200.53,1200
5,500,1540,3,0,1200.05,1200
5,500,1540,4,0,1200.39,1200
5,500,1540,5,0,1200,1200
5,500,1540,6,0,1196.48,1200
5,500,1540,7,0,1200,1200
5,500,1540,8,0,1200,1200
5,500,1540,9,0,1200,1200
5,500,1540,15,0,1200,1200
5,500,1540,16,0,1196.5,1200
5,500,1540,17,0,1194.37,1200
5,500,1540,18,0,1200,1200
5,500,1540,19,0,1200,1200
5,500,1540,20,0,3.41,1200
5,500,1540,21,0,1200,1200
5,500,1540,22,0,1200,1200
5,500,1540,24,0,9.91,1200
5,500,1540,25,0,1200,1200
5,500,1540,26,0,1200,1200
5,500,1540,27,10,15.18,1200
5,500,1540,28,0,1200,1200
5,500,1540,31,0,1200,1200
5,500,1540,32,0,1200,1200
5,500,1540,33,0,1200,1200
5,500,1540,34,0,1200,1200
5,500,1540,36,0,1200,1200
5,500,1540,37,0,1200,1200
5,500,1540,38,0,1200,1200
5,500,1540,39,0,1200,1200
5,500,1540,40,0,1194.38,1200
5,500,1540,41,0,1200,1200
5,500,1540,42,0,1200,1200
5,500,1541,1,10,695.39,1200
5,500,1541,2,0,1200.83,1200
5,500,1541,3,0,1200.55,1200
5,500,1541,4,0,1200.11,1200
5,500,1541,5,0,1200,1200
5,500,1541,6,0,1196.74,1200
5,500,1541,7,0,1200,1200
5,500,1541,8,0,1200,1200
5,500,1541,9,0,1200,1200
5,500,1541,15,10,301.25,1200
5,500,1541,16,0,1181.43,1200
5,500,1541,17,0,1181.69,1200
5,500,1541,18,0,1200,1200
5,500,1541,19,0,1200,1200
5,500,1541,20,0,1.99,1200
5,500,1541,21,0,1200,1200
5,500,1541,22,0,1200,1200
5,500,1541,24,0,9.92,1200
5,500,1541,25,0,1200,1200
5,500,1541,26,0,1200,1200
5,500,1541,27,10,17.88,1200
5,500,1541,28,10,301.64,1200
5,500,1541,31,0,1200,1200
5,500,1541,32,0,1200,1200
5,500,1541,33,0,1200,1200
5,500,1541,34,0,1200,1200
5,500,1541,36,0,1200,1200
5,500,1541,37,0,1200,1200
5,500,1541,38,0,1200,1200
5,500,1541,39,0,1200,1200
5,500,1541,40,0,1194.49,1200
5,500,1541,41,0,1200,1200
5,500,1541,42,10,260.63,1200
5,600,1542,1,0,1200,1200
5,600,1542,2,0,1200.51,1200
5,600,1542,3,0,1200.36,1200
5,600,1542,4,0,1200.85,1200
5,600,1542,5,0,1200,1200
5,600,1542,6,0,1196.5,1200
5,600,1542,7,0,1200,1200
5,600,1542,8,0,1200,1200
5,600,1542,9,0,1200,1200
5,600,1542,15,0,1200,1200
5,600,1542,16,0,1196.54,1200
5,600,1542,17,0,1196.27,1200
5,600,1542,18,0,1200,1200
5,600,1542,19,0,1200,1200
5,600,1542,20,0,3.23,1200
5,600,1542,21,0,1200,1200
5,600,1542,22,0,1200,1200
5,600,1542,24,0,9.91,1200
5,600,1542,25,0,1200,1200
5,600,1542,26,0,1200,1200
5,600,1542,27,10,83.8,1200
5,600,1542,28,0,1200,1200
5,600,1542,31,0,1200,1200
5,600,1542,32,0,1200,1200
5,600,1542,33,0,1200,1200
5,600,1542,34,0,1200,1200
5,600,1542,36,0,1200,1200
5,600,1542,37,0,1200,1200
5,600,1542,38,0,1200,1200
5,600,1542,39,0,1200,1200
5,600,1542,40,0,1193.43,1200
5,600,1542,41,0,1200,1200
5,600,1542,42,0,1200,1200
5,600,1543,1,0,1200,1200
5,600,1543,2,0,1200.81,1200
5,600,1543,3,0,1200.86,1200
5,600,1543,4,0,1200.82,1200
5,600,1543,5,0,1200,1200
5,600,1543,6,0,1196.72,1200
5,600,1543,7,0,1200,1200
5,600,1543,8,0,1200,1200
5,600,1543,9,0,1200,1200
5,600,1543,15,0,1200,1200
5,600,1543,16,0,1196.89,1200
5,600,1543,17,0,1196.66,1200
5,600,1543,18,0,1200,1200
5,600,1543,19,0,1200,1200
5,600,1543,20,0,2.73,1200
5,600,1543,21,0,1200,1200
5,600,1543,22,0,1200,1200
5,600,1543,24,0,9.91,1200
5,600,1543,25,0,1200,1200
5,600,1543,26,0,1200,1200
5,600,1543,27,10,192.8,1200
5,600,1543,28,0,1200,1200
5,600,1543,31,0,1200,1200
5,600,1543,32,0,1200,1200
5,600,1543,33,0,1200,1200
5,600,1543,34,0,1200,1200
5,600,1543,36,0,1200,1200
5,600,1543,37,0,1200,1200
5,600,1543,38,0,1200,1200
5,600,1543,39,0,1200,1200
5,600,1543,40,0,1194.13,1200
5,600,1543,41,0,1200,1200
5,600,1543,42,0,1200,1200
5,600,1544,1,0,1200,1200
5,600,1544,2,0,1200.84,1200
5,600,1544,3,0,1200.8,1200
5,600,1544,4,0,1200.75,1200
5,600,1544,5,0,1200,1200
5,600,1544,6,0,1194.33,1200
5,600,1544,7,0,1200,1200
5,600,1544,8,0,1200,1200
5,600,1544,9,0,1200,1200
5,600,1544,15,0,1200,1200
5,600,1544,16,0,1181.96,1200
5,600,1544,17,0,1196.62,1200
5,600,1544,18,0,1200,1200
5,600,1544,19,0,1200,1200
5,600,1544,20,0,2.94,1200
5,600,1544,21,0,1200,1200
5,600,1544,22,0,1200,1200
5,600,1544,24,0,0.01,1200
5,600,1544,25,0,1200,1200
5,600,1544,26,0,1200,1200
5,600,1544,27,10,71.17,1200
5,600,1544,28,0,1200,1200
5,600,1544,31,0,1200,1200
5,600,1544,32,0,1200,1200
5,600,1544,33,0,1200,1200
5,600,1544,34,0,1200,1200
5,600,1544,36,0,1200,1200
5,600,1544,37,0,1200,1200
5,600,1544,38,0,1200,1200
5,600,1544,39,0,1200,1200
5,600,1544,40,0,1194.05,1200
5,600,1544,41,0,1200,1200
5,600,1544,42,0,1200,1200
5,600,1545,1,0,1200,1200
5,600,1545,2,0,1200.53,1200
5,600,1545,3,0,1200.63,1200
5,600,1545,4,0,1200.01,1200
5,600,1545,5,0,1200,1200
5,600,1545,6,0,1196.04,1200
5,600,1545,7,0,1200,1200
5,600,1545,8,0,1200,1200
5,600,1545,9,0,1200,1200
5,600,1545,15,0,1200,1200
5,600,1545,16,0,1196.46,1200
5,600,1545,17,0,1193.96,1200
5,600,1545,18,0,1200,1200
5,600,1545,19,0,1200,1200
5,600,1545,20,0,4.55,1200
5,600,1545,21,0,1200,1200
5,600,1545,22,0,1200,1200
5,600,1545,24,0,9.9,1200
5,600,1545,25,0,1200,1200
5,600,1545,26,0,1200,1200
5,600,1545,27,10,433.55,1200
5,600,1545,28,0,1200,1200
5,600,1545,31,0,1200,1200
5,600,1545,32,0,1200,1200
5,600,1545,33,0,1200,1200
5,600,1545,34,0,1200,1200
5,600,1545,36,0,1200,1200
5,600,1545,37,0,1200,1200
5,600,1545,38,0,1200,1200
5,600,1545,39,0,1200,1200
5,600,1545,40,0,1178.48,1200
5,600,1545,41,0,1200,1200
5,600,1545,42,0,1200,1200
5,600,1546,1,0,1200,1200
5,600,1546,2,0,1200.32,1200
5,600,1546,3,0,1200.81,1200
5,600,1546,4,0,1200.97,1200
5,600,1546,5,0,1200,1200
5,600,1546,6,0,1196.68,1200
5,600,1546,7,0,1200,1200
5,600,1546,8,0,1200,1200
5,600,1546,9,0,1200,1200
5,600,1546,15,0,1200,1200
5,600,1546,16,0,1195.65,1200
5,600,1546,17,0,1196.22,1200
5,600,1546,18,0,1200,1200
5,600,1546,19,0,1200,1200
5,600,1546,20,0,6.25,1200
5,600,1546,21,0,1200,1200
5,600,1546,22,0,1200,1200
5,600,1546,24,0,9.89,1200
5,600,1546,25,0,1200,1200
5,600,1546,26,0,1200,1200
5,600,1546,27,10,459.85,1200
5,600,1546,28,0,1200,1200
5,600,1546,31,0,1200,1200
5,600,1546,32,0,1200,1200
5,600,1546,33,0,1200,1200
5,600,1546,34,0,1200,1200
5,600,1546,36,0,1200,1200
5,600,1546,37,0,1200,1200
5,600,1546,38,0,1200,1200
5,600,1546,39,0,1200,1200
5,600,1546,40,0,1178.78,1200
5,600,1546,41,0,1200,1200
5,600,1546,42,0,1200,1200
5,600,1547,1,0,1200,1200
5,600,1547,2,0,1200.78,1200
5,600,1547,3,0,1200.33,1200
5,600,1547,4,0,1200.95,1200
5,600,1547,5,0,1200,1200
5,600,1547,6,0,1196.51,1200
5,600,1547,7,0,1200,1200
5,600,1547,8,0,1200,1200
5,600,1547,9,0,1200,1200
5,600,1547,15,0,1200,1200
5,600,1547,16,0,1196.82,1200
5,600,1547,17,0,1196.76,1200
5,600,1547,18,0,1200,1200
5,600,1547,19,0,1200,1200
5,600,1547,20,0,3.51,1200
5,600,1547,21,0,1200,1200
5,600,1547,22,0,1200,1200
5,600,1547,24,0,0.01,1200
5,600,1547,25,0,1200,1200
5,600,1547,26,0,1200,1200
5,600,1547,27,10,76.38,1200
5,600,1547,28,0,1200,1200
5,600,1547,31,0,1200,1200
5,600,1547,32,0,1200,1200
5,600,1547,33,0,1200,1200
5,600,1547,34,0,1200,1200
5,600,1547,36,0,1200,1200
5,600,1547,37,0,1200,1200
5,600,1547,38,0,1200,1200
5,600,1547,39,0,1200,1200
5,600,1547,40,0,1194.14,1200
5,600,1547,41,0,1200,1200
5,600,1547,42,0,1200,1200
5,600,1548,1,0,1200,1200
5,600,1548,2,0,1200.85,1200
5,600,1548,3,0,1200.68,1200
5,600,1548,4,0,1200.14,1200
5,600,1548,5,0,1200,1200
5,600,1548,6,0,1196.5,1200
5,600,1548,7,0,1200,1200
5,600,1548,8,0,1200,1200
5,600,1548,9,0,1200,1200
5,600,1548,15,0,1200,1200
5,600,1548,16,0,1196.73,1200
5,600,1548,17,0,1196.59,1200
5,600,1548,18,0,1200,1200
5,600,1548,19,0,1200,1200
5,600,1548,20,0,3.86,1200
5,600,1548,21,0,1200,1200
5,600,1548,22,0,1200,1200
5,600,1548,24,0,9.89,1200
5,600,1548,25,0,1200,1200
5,600,1548,26,0,1200,1200
5,600,1548,27,10,936.19,1200
5,600,1548,28,0,1200,1200
5,600,1548,31,0,1200,1200
5,600,1548,32,0,1200,1200
5,600,1548,33,0,1200,1200
5,600,1548,34,0,1200,1200
5,600,1548,36,0,1200,1200
5,600,1548,37,0,1200,1200
5,600,1548,38,0,1200,1200
5,600,1548,39,0,1200,1200
5,600,1548,40,0,1194.28,1200
5,600,1548,41,0,1200,1200
5,600,1548,42,0,1200,1200
5,600,1549,1,0,1200,1200
5,600,1549,2,0,1200.62,1200
5,600,1549,3,0,1200.76,1200
5,600,1549,4,0,1200.85,1200
5,600,1549,5,0,1200,1200
5,600,1549,6,0,1196.23,1200
5,600,1549,7,0,1200,1200
5,600,1549,8,0,1200,1200
5,600,1549,9,0,1200,1200
5,600,1549,15,0,1200,1200
5,600,1549,16,0,1196.82,1200
5,600,1549,17,0,1196.28,1200
5,600,1549,18,0,1200,1200
5,600,1549,19,0,1200,1200
5,600,1549,20,0,3.27,1200
5,600,1549,21,0,1200,1200
5,600,1549,22,0,1200,1200
5,600,1549,24,0,9.9,1200
5,600,1549,25,0,1200,1200
5,600,1549,26,0,1200,1200
5,600,1549,27,10,433.42,1200
5,600,1549,28,0,1200,1200
5,600,1549,31,0,1200,1200
5,600,1549,32,0,1200,1200
5,600,1549,33,0,1200,1200
5,600,1549,34,0,1200,1200
5,600,1549,36,0,1200,1200
5,600,1549,37,0,1200,1200
5,600,1549,38,0,1200,1200
5,600,1549,39,0,1200,1200
5,600,1549,40,0,1194.43,1200
5,600,1549,41,0,1200,1200
5,600,1549,42,0,1200,1200
5,600,1550,1,0,1200,1200
5,600,1550,2,0,1200.44,1200
5,600,1550,3,0,1200.82,1200
5,600,1550,4,0,1200.74,1200
5,600,1550,5,0,1200,1200
5,600,1550,6,0,1196.76,1200
5,600,1550,7,0,1200,1200
5,600,1550,8,0,1200,1200
5,600,1550,9,0,1200,1200
5,600,1550,15,0,1200,1200
5,600,1550,16,0,1185.94,1200
5,600,1550,17,0,1196.33,1200
5,600,1550,18,0,1200,1200
5,600,1550,19,0,1200,1200
5,600,1550,20,0,3.06,1200
5,600,1550,21,0,1200,1200
5,600,1550,22,0,1200,1200
5,600,1550,24,0,9.9,1200
5,600,1550,25,0,1200,1200
5,600,1550,26,0,1200,1200
5,600,1550,27,10,119.21,1200
5,600,1550,28,0,1200,1200
5,600,1550,31,0,1200,1200
5,600,1550,32,0,1200,1200
5,600,1550,33,0,1200,1200
5,600,1550,34,0,1200,1200
5,600,1550,36,0,1200,1200
5,600,1550,37,0,1200,1200
5,600,1550,38,0,1200,1200
5,600,1550,39,0,1200,1200
5,600,1550,40,0,1194.88,1200
5,600,1550,41,0,1200,1200
5,600,1550,42,0,1200,1200
5,600,1551,1,0,1200,1200
5,600,1551,2,0,1200.84,1200
5,600,1551,3,0,1200.97,1200
5,600,1551,4,0,1200.75,1200
5,600,1551,5,0,1200,1200
5,600,1551,6,0,1196.61,1200
5,600,1551,7,0,1200,1200
5,600,1551,8,0,1200,1200
5,600,1551,9,0,1200,1200
5,600,1551,15,0,1200,1200
5,600,1551,16,0,1196.24,1200
5,600,1551,17,0,1196.82,1200
5,600,1551,18,0,1200,1200
5,600,1551,19,0,1200,1200
5,600,1551,20,0,6.39,1200
5,600,1551,21,0,1200,1200
5,600,1551,22,0,1200,1200
5,600,1551,24,0,9.91,1200
5,600,1551,25,0,1200,1200
5,600,1551,26,0,1200,1200
5,600,1551,27,0,1200,1200
5,600,1551,28,0,1200,1200
5,600,1551,31,0,1200,1200
5,600,1551,32,0,1200,1200
5,600,1551,33,0,1200,1200
5,600,1551,34,0,1200,1200
5,600,1551,36,0,1200,1200
5,600,1551,37,0,1200,1200
5,600,1551,38,0,1200,1200
5,600,1551,39,0,1200,1200
5,600,1551,40,0,1194.05,1200
5,600,1551,41,0,1200,1200
5,600,1551,42,0,1200,1200
5,700,1552,1,0,1200,1200
5,700,1552,2,0,1200.61,1200
5,700,1552,3,0,1200.99,1200
5,700,1552,4,0,1200.55,1200
5,700,1552,5,0,1200,1200
5,700,1552,6,0,1196.14,1200
5,700,1552,7,0,1200,1200
5,700,1552,8,0,1200,1200
5,700,1552,9,0,1200,1200
5,700,1552,15,0,1200,1200
5,700,1552,16,0,1196.55,1200
5,700,1552,17,0,1196.69,1200
5,700,1552,18,0,1200,1200
5,700,1552,19,0,1200,1200
5,700,1552,20,0,4.01,1200
5,700,1552,21,0,1200,1200
5,700,1552,22,0,1200,1200
5,700,1552,24,0,9.89,1200
5,700,1552,25,0,1200,1200
5,700,1552,26,0,1200,1200
5,700,1552,27,10,209.56,1200
5,700,1552,28,0,1200,1200
5,700,1552,31,0,1200,1200
5,700,1552,32,0,1200,1200
5,700,1552,33,0,1200,1200
5,700,1552,34,0,1200,1200
5,700,1552,36,0,1200,1200
5,700,1552,37,0,1200,1200
5,700,1552,38,0,1200,1200
5,700,1552,39,0,1200,1200
5,700,1552,40,0,1193.76,1200
5,700,1552,41,0,1200,1200
5,700,1552,42,0,1200,1200
5,700,1553,1,0,1200,1200
5,700,1553,2,0,1200.11,1200
5,700,1553,3,0,1200.72,1200
5,700,1553,4,0,1200.59,1200
5,700,1553,5,0,1200,1200
5,700,1553,6,0,1196.23,1200
5,700,1553,7,0,1200,1200
5,700,1553,8,0,1200,1200
5,700,1553,9,0,1200,1200
5,700,1553,15,0,1200,1200
5,700,1553,16,0,1196.09,1200
5,700,1553,17,0,1196.19,1200
5,700,1553,18,0,1200,1200
5,700,1553,19,0,1200,1200
5,700,1553,20,0,4.58,1200
5,700,1553,21,0,1200,1200
5,700,1553,22,0,1200,1200
5,700,1553,24,0,9.95,1200
5,700,1553,25,0,1200,1200
5,700,1553,26,0,1200,1200
5,700,1553,27,0,1200,1200
5,700,1553,28,0,1200,1200
5,700,1553,31,0,1200,1200
5,700,1553,32,0,1200,1200
5,700,1553,33,0,1200,1200
5,700,1553,34,0,1200,1200
5,700,1553,36,0,1200,1200
5,700,1553,37,0,1200,1200
5,700,1553,38,0,1200,1200
5,700,1553,39,0,1200,1200
5,700,1553,40,0,1193.74,1200
5,700,1553,41,0,1200,1200
5,700,1553,42,0,1200,1200
5,700,1554,1,0,1200,1200
5,700,1554,2,0,1200.2,1200
5,700,1554,3,0,1200.95,1200
5,700,1554,4,0,1200.29,1200
5,700,1554,5,0,1200,1200
5,700,1554,6,0,1196.61,1200
5,700,1554,7,0,1200,1200
5,700,1554,8,0,1200,1200
5,700,1554,9,0,1200,1200
5,700,1554,15,0,1200,1200
5,700,1554,16,0,1196.6,1200
5,700,1554,17,0,1194.08,1200
5,700,1554,18,0,1200,1200
5,700,1554,19,0,1200,1200
5,700,1554,20,0,6.11,1200
5,700,1554,21,0,1200,1200
5,700,1554,22,0,1200,1200
5,700,1554,24,0,9.89,1200
5,700,1554,25,0,1200,1200
5,700,1554,26,0,1200,1200
5,700,1554,27,0,1200,1200
5,700,1554,28,0,1200,1200
5,700,1554,31,0,1200,1200
5,700,1554,32,0,1200,1200
5,700,1554,33,0,1200,1200
5,700,1554,34,0,1200,1200
5,700,1554,36,0,1200,1200
5,700,1554,37,0,1200,1200
5,700,1554,38,0,1200,1200
5,700,1554,39,0,1200,1200
5,700,1554,40,0,1193.73,1200
5,700,1554,41,0,1200,1200
5,700,1554,42,0,1200,1200
5,700,1555,1,0,1200,1200
5,700,1555,2,0,1200.62,1200
5,700,1555,3,0,1200.06,1200
5,700,1555,4,0,1200.27,1200
5,700,1555,5,0,1200,1200
5,700,1555,6,0,1196.04,1200
5,700,1555,7,0,1200,1200
5,700,1555,8,0,1200,1200
5,700,1555,9,0,1200,1200
5,700,1555,15,0,1200,1200
5,700,1555,16,0,1196.26,1200
5,700,1555,17,0,1196.67,1200
5,700,1555,18,0,1200,1200
5,700,1555,19,0,1200,1200
5,700,1555,20,0,5.06,1200
5,700,1555,21,0,1200,1200
5,700,1555,22,0,1200,1200
5,700,1555,24,0,9.9,1200
5,700,1555,25,0,1200,1200
5,700,1555,26,0,1200,1200
5,700,1555,27,10,662.77,1200
5,700,1555,28,0,1200,1200
5,700,1555,31,0,1200,1200
5,700,1555,32,0,1200,1200
5,700,1555,33,0,1200,1200
5,700,1555,34,0,1200,1200
5,700,1555,36,0,1200,1200
5,700,1555,37,0,1200,1200
5,700,1555,38,0,1200,1200
5,700,1555,39,0,1200,1200
5,700,1555,40,0,1177.88,1200
5,700,1555,41,0,1200,1200
5,700,1555,42,0,1200,1200
5,700,1556,1,0,1200,1200
5,700,1556,2,0,1200.56,1200
5,700,1556,3,0,1200.63,1200
5,700,1556,4,0,1200.53,1200
5,700,1556,5,0,1200,1200
5,700,1556,6,0,1193.81,1200
5,700,1556,7,0,1200,1200
5,700,1556,8,0,1200,1200
5,700,1556,9,0,1200,1200
5,700,1556,15,0,1200,1200
5,700,1556,16,0,1196.08,1200
5,700,1556,17,0,1196.74,1200
5,700,1556,18,0,1200,1200
5,700,1556,19,0,1200,1200
5,700,1556,20,0,7.47,1200
5,700,1556,21,0,1200,1200
5,700,1556,22,0,1200,1200
5,700,1556,24,0,9.91,1200
5,700,1556,25,0,1200,1200
5,700,1556,26,0,1200,1200
5,700,1556,27,10,548.39,1200
5,700,1556,28,0,1200,1200
5,700,1556,31,0,1200,1200
5,700,1556,32,0,1200,1200
5,700,1556,33,0,1200,1200
5,700,1556,34,0,1200,1200
5,700,1556,36,0,1200,1200
5,700,1556,37,0,1200,1200
5,700,1556,38,0,1200,1200
5,700,1556,39,0,1200,1200
5,700,1556,40,0,1194.1,1200
5,700,1556,41,0,1200,1200
5,700,1556,42,0,1200,1200
5,700,1557,1,0,1200,1200
5,700,1557,2,0,1200.74,1200
5,700,1557,3,0,1200.57,1200
5,700,1557,4,0,1200.6,1200
5,700,1557,5,0,1200,1200
5,700,1557,6,0,1196.62,1200
5,700,1557,7,0,1200,1200
5,700,1557,8,0,1200,1200
5,700,1557,9,0,1200,1200
5,700,1557,15,0,1200,1200
5,700,1557,16,0,1196.22,1200
5,700,1557,17,0,1193.92,1200
5,700,1557,18,0,1200,1200
5,700,1557,19,0,1200,1200
5,700,1557,20,0,6.82,1200
5,700,1557,21,0,1200,1200
5,700,1557,22,0,1200,1200
5,700,1557,24,0,9.91,1200
5,700,1557,25,0,1200,1200
5,700,1557,26,0,1200,1200
5,700,1557,27,10,170.38,1200
5,700,1557,28,0,1200,1200
5,700,1557,31,0,1200,1200
5,700,1557,32,0,1200,1200
5,700,1557,33,0,1200,1200
5,700,1557,34,0,1200,1200
5,700,1557,36,0,1200,1200
5,700,1557,37,0,1200,1200
5,700,1557,38,0,1200,1200
5,700,1557,39,0,1200,1200
5,700,1557,40,0,1193.84,1200
5,700,1557,41,0,1200,1200
5,700,1557,42,0,1200,1200
5,700,1558,1,0,1200,1200
5,700,1558,2,0,1200.56,1200
5,700,1558,3,0,1200.02,1200
5,700,1558,4,0,1200.32,1200
5,700,1558,5,0,1200,1200
5,700,1558,6,0,1196.74,1200
5,700,1558,7,0,1200,1200
5,700,1558,8,0,1200,1200
5,700,1558,9,0,1200,1200
5,700,1558,15,0,1200,1200
5,700,1558,16,0,1195.92,1200
5,700,1558,17,0,1196.51,1200
5,700,1558,18,0,1200,1200
5,700,1558,19,0,1200,1200
5,700,1558,20,0,7.57,1200
5,700,1558,21,0,1200,1200
5,700,1558,22,0,1200,1200
5,700,1558,24,0,9.89,1200
5,700,1558,25,0,1200,1200
5,700,1558,26,0,1200,1200
5,700,1558,27,10,169.52,1200
5,700,1558,28,0,1200,1200
5,700,1558,31,0,1200,1200
5,700,1558,32,0,1200,1200
5,700,1558,33,0,1200,1200
5,700,1558,34,0,1200,1200
5,700,1558,36,0,1200,1200
5,700,1558,37,0,1200,1200
5,700,1558,38,0,1200,1200
5,700,1558,39,0,1200,1200
5,700,1558,40,0,1194.05,1200
5,700,1558,41,0,1200,1200
5,700,1558,42,0,1200,1200
5,700,1559,1,0,1200,1200
5,700,1559,2,0,1200.64,1200
5,700,1559,3,0,1200.37,1200
5,700,1559,4,0,1200.54,1200
5,700,1559,5,0,1200,1200
5,700,1559,6,0,1196.18,1200
5,700,1559,7,0,1200,1200
5,700,1559,8,0,1200,1200
5,700,1559,9,0,1200,1200
5,700,1559,15,0,1200,1200
5,700,1559,16,0,1196.22,1200
5,700,1559,17,0,1196.68,1200
5,700,1559,18,0,1200,1200
5,700,1559,19,0,1200,1200
5,700,1559,20,0,7.31,1200
5,700,1559,21,0,1200,1200
5,700,1559,22,0,1200,1200
5,700,1559,24,0,9.9,1200
5,700,1559,25,0,1200,1200
5,700,1559,26,0,1200,1200
5,700,1559,27,0,1200,1200
5,700,1559,28,0,1200,1200
5,700,1559,31,0,1200,1200
5,700,1559,32,0,1200,1200
5,700,1559,33,0,1200,1200
5,700,1559,34,0,1200,1200
5,700,1559,36,0,1200,1200
5,700,1559,37,0,1200,1200
5,700,1559,38,0,1200,1200
5,700,1559,39,0,1200,1200
5,700,1559,40,0,1193.91,1200
5,700,1559,41,0,1200,1200
5,700,1559,42,0,1200,1200
5,700,1560,1,0,1200,1200
5,700,1560,2,0,1200.65,1200
5,700,1560,3,0,1200.62,1200
5,700,1560,4,0,1200.71,1200
5,700,1560,5,0,1200,1200
5,700,1560,6,0,1196.71,1200
5,700,1560,7,0,1200,1200
5,700,1560,8,0,1200,1200
5,700,1560,9,0,1200,1200
5,700,1560,15,0,1200,1200
5,700,1560,16,0,1193.86,1200
5,700,1560,17,0,1196.68,1200
5,700,1560,18,0,1200,1200
5,700,1560,19,0,1200,1200
5,700,1560,20,0,9.93,1200
5,700,1560,21,0,1200,1200
5,700,1560,22,0,1200,1200
5,700,1560,24,0,9.94,1200
5,700,1560,25,0,1200,1200
5,700,1560,26,0,1200,1200
5,700,1560,27,0,1200,1200
5,700,1560,28,0,1200,1200
5,700,1560,31,0,1200,1200
5,700,1560,32,0,1200,1200
5,700,1560,33,0,1200,1200
5,700,1560,34,0,1200,1200
5,700,1560,36,0,1200,1200
5,700,1560,37,0,1200,1200
5,700,1560,38,0,1200,1200
5,700,1560,39,0,1200,1200
5,700,1560,40,0,1194.49,1200
5,700,1560,41,0,1200,1200
5,700,1560,42,0,1200,1200
5,700,1561,1,0,1200,1200
5,700,1561,2,0,1200.82,1200
5,700,1561,3,0,1200.12,1200
5,700,1561,4,0,1200.95,1200
5,700,1561,5,0,1200,1200
5,700,1561,6,0,1182.23,1200
5,700,1561,7,0,1200,1200
5,700,1561,8,0,1200,1200
5,700,1561,9,0,1200,1200
5,700,1561,15,0,1200,1200
5,700,1561,16,0,1196.31,1200
5,700,1561,17,0,1181.71,1200
5,700,1561,18,0,1200,1200
5,700,1561,19,0,1200,1200
5,700,1561,20,0,5.57,1200
5,700,1561,21,0,1200,1200
5,700,1561,22,0,1200,1200
5,700,1561,24,0,9.93,1200
5,700,1561,25,0,1200,1200
5,700,1561,26,0,1200,1200
5,700,1561,27,10,167.69,1200
5,700,1561,28,0,1200,1200
5,700,1561,31,0,1200,1200
5,700,1561,32,0,1200,1200
5,700,1561,33,0,1200,1200
5,700,1561,34,0,1200,1200
5,700,1561,36,0,1200,1200
5,700,1561,37,0,1200,1200
5,700,1561,38,0,1200,1200
5,700,1561,39,0,1200,1200
5,700,1561,40,0,1193.89,1200
5,700,1561,41,0,1200,1200
5,700,1561,42,0,1200,1200
5,800,1562,1,0,1200,1200
5,800,1562,2,0,1200.53,1200
5,800,1562,3,0,1200.85,1200
5,800,1562,4,0,1200.03,1200
5,800,1562,5,0,1200,1200
5,800,1562,6,0,1195.75,1200
5,800,1562,7,0,1200,1200
5,800,1562,8,0,1200,1200
5,800,1562,9,0,1200,1200
5,800,1562,15,0,1200,1200
5,800,1562,16,0,1196.48,1200
5,800,1562,17,0,1196.54,1200
5,800,1562,18,0,1200,1200
5,800,1562,19,0,1200,1200
5,800,1562,20,0,7.71,1200
5,800,1562,21,0,1200,1200
5,800,1562,22,0,1200,1200
5,800,1562,24,0,9.88,1200
5,800,1562,25,0,1200,1200
5,800,1562,26,0,1200,1200
5,800,1562,27,0,1200,1200
5,800,1562,28,0,1200,1200
5,800,1562,31,0,1200,1200
5,800,1562,32,0,1200,1200
5,800,1562,33,0,1200,1200
5,800,1562,34,0,1200,1200
5,800,1562,36,0,1200,1200
5,800,1562,37,0,1200,1200
5,800,1562,38,0,1200,1200
5,800,1562,39,0,1200,1200
5,800,1562,40,0,1194.24,1200
5,800,1562,41,0,1200,1200
5,800,1562,42,0,1200,1200
5,800,1563,1,0,1200,1200
5,800,1563,2,0,1200.64,1200
5,800,1563,3,0,1200.61,1200
5,800,1563,4,0,1200.51,1200
5,800,1563,5,0,1200,1200
5,800,1563,6,0,1196.1,1200
5,800,1563,7,0,1200,1200
5,800,1563,8,0,1200,1200
5,800,1563,9,0,1200,1200
5,800,1563,15,0,1200,1200
5,800,1563,16,0,1193.82,1200
5,800,1563,17,0,1196.7,1200
5,800,1563,18,0,1200,1200
